Piston,1,Jet,1,Engine,1
Materials,0,Wood,0,Engine,0
Low,0,Materials,0,Aircraft,1
Low,0,Materials,1,Aircraft,0
Low,1,Materials,0,Aircraft,0
Materials,0,Jet,1,Wood,1
Low,1,Materials,0,Aircraft,1
Low,1,Materials,1,Aircraft,0
Materials,0,Jet,0,Wood,1
Materials,0,Jet,1,Wood,0
Materials,0,Wood,1,Engine,1
Jet,1,Engine,0,High,1
Jet,1,Engine,0,High,0
Materials,0,Piston,0,High,0
Jet,0,High,0,Wing,0
Materials,0,Piston,0,High,1
Materials,0,Piston,1,High,0
Plastic,0,Aircraft,0,High,1
Plastic,1,Aircraft,0,High,0
Materials,1,Plastic,0,Wing,0
Materials,0,Plastic,1,Wing,0
Materials,0,Plastic,0,Wing,1
Plastic,0,Aircraft,0,High,0
Materials,0,Plastic,0,Wing,0
Jet,1,High,1,Wing,0
Jet,0,High,1,Wing,0
Jet,1,High,0,Wing,0
Materials,0,Piston,1,High,1
Plastic,1,Aircraft,0,High,1
Materials,1,Plastic,1,Wing,0
Materials,0,Plastic,1,Wing,1
Piston,0,Shoulder,0,Wing,0
Wood,0,Aircraft,0,Shoulder,0
Jet,0,Cloth,0,Wing,0
Jet,1,Cloth,1,Wing,0
Jet,0,Cloth,1,Wing,0
Jet,1,Cloth,0,Wing,0
Aircraft,0,Shoulder,0,Wing,0
Jet,0,Wood,0,Aircraft,0
Low,0,Cloth,1,Wing,0
Low,1,Cloth,0,Wing,0
Jet,0,Wood,1,Aircraft,0
Jet,1,Wood,0,Aircraft,0
Low,0,Cloth,0,Wing,0
Cloth,0,Metal,0,Wing,0
Aircraft,0,Shoulder,1,Wing,1
Aircraft,1,Shoulder,1,Wing,0
Wood,0,Aircraft,0,Shoulder,1
Wood,1,Aircraft,0,Shoulder,0
Jet,1,Wood,1,Aircraft,0
Wood,1,Aircraft,0,Shoulder,1
Low,1,Cloth,1,Wing,0
Materials,0,Wood,0,Wing,0
Cloth,0,Metal,1,Wing,0
Cloth,1,Metal,0,Wing,0
Aircraft,0,Shoulder,0,Wing,1
Aircraft,0,Shoulder,1,Wing,0
Aircraft,1,Shoulder,0,Wing,0
Low,1,Piston,0,Wing,0
Low,0,Piston,1,Wing,0
Materials,0,Wood,1,Cloth,1
Low,0,Piston,0,Wing,0
Engine,0,Aircraft,0,Shoulder,0
Materials,0,Wood,1,Shoulder,1
Materials,0,Wood,1,Cloth,0
Materials,0,Wood,0,Cloth,1
Engine,0,Aircraft,0,Shoulder,1
Engine,1,Aircraft,0,Shoulder,0
Materials,1,Jet,1,Aircraft,0
Materials,0,Jet,1,Aircraft,1
Low,1,Plastic,1,Aircraft,0
Aircraft,0,Metal,0,Wing,0
Jet,0,Metal,0,Wing,0
Aircraft,0,Metal,0,Wing,1
Aircraft,0,Metal,1,Wing,0
Aircraft,1,Metal,0,Wing,0
Materials,0,Wood,0,Cloth,0
Engine,1,Aircraft,0,Shoulder,1
Materials,1,Jet,0,Aircraft,0
Materials,0,Jet,1,Aircraft,0
Materials,0,Jet,0,Aircraft,1
Materials,0,Wood,1,Shoulder,0
Materials,0,Wood,0,Shoulder,1
Piston,0,Jet,1,Aircraft,0
Piston,1,Jet,0,Aircraft,0
Low,1,Piston,1,Wing,0
Materials,0,Jet,0,Aircraft,0
Jet,0,Metal,1,Wing,0
Jet,1,Metal,0,Wing,0
Piston,0,Jet,0,Aircraft,0
Materials,0,Wood,0,Shoulder,0
Plastic,0,Engine,0,Aircraft,0
Plastic,0,Engine,1,Aircraft,0
Plastic,1,Engine,0,Aircraft,0
Low,1,Plastic,0,Aircraft,0
Low,0,Plastic,1,Aircraft,0
Low,0,Plastic,0,Aircraft,0
Low,1,Metal,1,Wing,0
Plastic,1,Engine,1,Aircraft,0
Low,0,Metal,1,Wing,0
Low,1,Metal,0,Wing,0
Engine,0,Metal,1,Wing,0
Engine,1,Metal,0,Wing,0
Low,0,Metal,0,Wing,0
Piston,0,Shoulder,1,Wing,0
Piston,1,Shoulder,0,Wing,0
Low,1,Piston,1,Jet,1
Piston,1,Shoulder,1,Wing,0
Jet,1,Engine,0,Shoulder,0
Engine,1,Metal,1,Wing,0
Low,0,Piston,1,Jet,1
Jet,1,Engine,0,Shoulder,1
Engine,0,Metal,0,Wing,0
Low,1,Piston,1,Aircraft,0
Aircraft,0,Shoulder,0,High,1
Aircraft,0,Shoulder,1,High,0
Shoulder,1,High,1,Wing,0
Aircraft,0,Shoulder,0,High,0
Shoulder,1,High,0,Wing,0
Shoulder,0,High,1,Wing,0
Piston,1,Wood,1,Wing,0
Piston,1,Jet,1,Aircraft,0
Aircraft,0,Metal,1,Wing,1
Aircraft,1,Metal,1,Wing,0
Low,1,Piston,0,Aircraft,0
Low,0,Piston,1,Aircraft,0
Piston,0,Wood,1,Wing,0
Piston,1,Wood,0,Wing,0
Piston,1,Jet,1,Aircraft,1
Shoulder,0,High,0,Wing,0
Piston,0,Wood,0,Wing,0
Wood,1,Plastic,1,Aircraft,0
Low,0,Materials,0,Shoulder,0
Low,0,Materials,0,Shoulder,1
Low,1,Materials,0,Shoulder,0
Aircraft,0,Shoulder,1,High,1
Wood,0,Plastic,1,Aircraft,0
Wood,1,Plastic,0,Aircraft,0
Low,1,Materials,0,Shoulder,1
Piston,0,Cloth,0,Wing,0
Wood,0,High,0,Wing,0
Low,0,Materials,0,Piston,0
Piston,1,Engine,0,Shoulder,0
Wood,0,High,1,Wing,0
Wood,1,High,0,Wing,0
Low,0,Materials,0,Piston,1
Low,1,Materials,0,Piston,0
Piston,0,Cloth,1,Wing,0
Piston,1,Cloth,0,Wing,0
Piston,1,Cloth,1,Wing,0
Low,1,Materials,0,Piston,1
Wood,1,High,1,Wing,0
Low,0,Piston,0,Aircraft,0
Piston,1,Engine,0,Shoulder,1
Plastic,1,Engine,1,Wing,0
Plastic,0,Engine,1,Wing,0
Plastic,1,Engine,0,Wing,0
Plastic,0,Engine,0,Wing,0
Low,1,Jet,0,Aircraft,0
Low,0,Jet,1,Aircraft,0
Materials,0,Plastic,1,Cloth,1
Materials,0,Plastic,1,Cloth,0
Materials,0,Plastic,0,Cloth,1
Piston,1,Jet,1,High,0
Low,1,Jet,1,Aircraft,0
Materials,0,Wood,1,High,1
Piston,1,Jet,1,High,1
Materials,0,Wood,1,High,0
Materials,0,Wood,0,High,1
Materials,0,Wood,0,High,0
Low,0,Materials,0,Jet,0
Materials,0,Cloth,1,Metal,1
Materials,0,Piston,0,Jet,1
Materials,0,Piston,1,Jet,0
Materials,0,Piston,1,Jet,1
Materials,0,Cloth,1,Metal,0
Materials,0,Cloth,0,Metal,1
Materials,0,Piston,0,Jet,0
Low,0,Materials,0,Jet,1
Low,1,Materials,0,Jet,0
Materials,0,Cloth,0,Metal,0
Piston,1,Engine,0,Metal,0
Low,1,Materials,0,Jet,1
Piston,1,Engine,0,Metal,1
Low,0,Jet,0,Aircraft,0
Materials,1,Piston,1,Jet,1
Engine,0,Shoulder,0,Wing,0
Materials,0,Metal,0,Wing,0
Engine,1,Shoulder,1,Wing,0
Materials,1,Metal,1,Wing,0
Materials,0,Metal,1,Wing,1
Materials,0,Engine,1,Cloth,0
Materials,0,Engine,0,Cloth,1
Materials,0,Engine,0,Cloth,0
Engine,0,Shoulder,1,Wing,0
Engine,1,Shoulder,0,Wing,0
Materials,1,Metal,0,Wing,0
Materials,0,Metal,1,Wing,0
Materials,0,Metal,0,Wing,1
Wood,1,Aircraft,0,Metal,1
Wood,1,Metal,1,Wing,0
Wood,0,Metal,1,Wing,0
Wood,1,Metal,0,Wing,0
Jet,0,Shoulder,0,Wing,0
Wood,0,Metal,0,Wing,0
Jet,0,Shoulder,1,Wing,0
Jet,1,Shoulder,0,Wing,0
Materials,0,Plastic,0,Cloth,0
Low,1,Materials,0,Cloth,0
Low,0,Materials,0,Cloth,1
Metal,1,High,0,Wing,0
Metal,0,High,1,Wing,0
Wood,0,Aircraft,0,Metal,0
Materials,0,Metal,0,High,0
Piston,1,Aircraft,0,Wing,1
Piston,1,Aircraft,1,Wing,0
Jet,1,Shoulder,1,Wing,0
Wood,0,Aircraft,0,Metal,1
Wood,1,Aircraft,0,Metal,0
Low,0,Materials,0,Cloth,0
Metal,1,High,1,Wing,0
Engine,0,Aircraft,0,Wing,1
Engine,0,Aircraft,1,Wing,0
Engine,1,Aircraft,0,Wing,0
Piston,0,Aircraft,0,Wing,0
Materials,0,Engine,1,Cloth,1
Piston,0,Aircraft,0,Wing,1
Piston,0,Aircraft,1,Wing,0
Piston,1,Aircraft,0,Wing,0
Materials,0,Jet,1,Shoulder,1
Engine,1,Aircraft,0,Wing,1
Engine,1,Aircraft,1,Wing,0
Low,1,Materials,0,Cloth,1
Materials,0,Metal,1,High,1
Metal,0,High,0,Wing,0
Materials,0,Jet,1,Shoulder,0
Materials,0,Jet,0,Shoulder,1
Materials,0,Metal,1,High,0
Materials,0,Metal,0,High,1
Materials,0,Jet,0,Shoulder,0
Piston,0,Jet,0,Wing,0
Low,1,Wood,1,Wing,0
Engine,0,Aircraft,0,Wing,0
Piston,0,Jet,1,Wing,0
Piston,1,Jet,0,Wing,0
Piston,1,Jet,1,Wing,0
Materials,0,Engine,0,Aircraft,0
Piston,1,Jet,1,Wing,1
Cloth,0,Aircraft,0,Wing,1
Cloth,0,Aircraft,1,Wing,0
Cloth,1,Aircraft,0,Wing,0
Low,0,Materials,0,Plastic,0
Low,1,Materials,0,Plastic,0
Low,0,Materials,0,Plastic,1
Materials,1,Engine,1,Aircraft,0
Materials,0,Engine,1,Aircraft,1
Jet,1,Plastic,0,Engine,0
Low,1,Materials,0,Plastic,1
Materials,1,Engine,0,Aircraft,0
Materials,0,Engine,1,Aircraft,0
Materials,0,Engine,0,Aircraft,1
Cloth,0,Aircraft,0,Wing,0
Jet,0,Plastic,0,Aircraft,0
Jet,1,Plastic,1,Engine,0
Low,0,Wood,0,Wing,0
Low,1,Plastic,1,Wing,0
Jet,0,Plastic,1,Aircraft,0
Jet,1,Plastic,0,Aircraft,0
Low,0,Plastic,0,Wing,0
Cloth,1,Aircraft,0,Wing,1
Cloth,1,Aircraft,1,Wing,0
Low,1,Wood,0,Wing,0
Low,0,Wood,1,Wing,0
Jet,1,Plastic,1,Aircraft,0
Low,1,Plastic,0,Wing,0
Low,0,Plastic,1,Wing,0
Materials,0,Piston,0,Shoulder,1
Materials,0,Piston,1,Shoulder,0
Materials,0,Piston,1,Shoulder,1
Materials,1,Aircraft,0,Metal,0
Materials,0,Aircraft,1,Metal,0
Materials,0,Aircraft,0,Metal,1
Wood,0,Plastic,0,Aircraft,0
Materials,0,Aircraft,0,Metal,0
Piston,1,Wood,0,Engine,0
Piston,1,Plastic,0,Engine,0
Materials,1,Aircraft,0,Metal,1
Materials,0,Aircraft,1,Metal,1
Materials,0,Piston,0,Shoulder,0
Piston,1,Plastic,1,Engine,0
Low,0,Aircraft,0,High,0
Wood,1,Cloth,1,Wing,0
Wood,0,Cloth,1,Wing,0
Wood,1,Cloth,0,Wing,0
Low,0,Aircraft,0,High,1
Low,1,Aircraft,0,High,0
Wood,0,Cloth,0,Wing,0
Piston,1,Wood,1,Engine,0
Materials,0,Shoulder,0,Wing,1
Materials,0,Shoulder,1,Wing,0
Materials,1,Shoulder,0,Wing,0
Materials,0,Shoulder,0,Wing,0
Plastic,0,Aircraft,0,Shoulder,0
Plastic,1,Aircraft,0,Shoulder,1
Plastic,0,Aircraft,0,Shoulder,1
Plastic,1,Aircraft,0,Shoulder,0
Low,1,Aircraft,0,High,1
Materials,1,Shoulder,1,Wing,0
Materials,0,Shoulder,1,Wing,1
Materials,0,Jet,0,Cloth,0
Wood,0,Engine,1,Aircraft,0
Wood,1,Engine,0,Aircraft,0
Materials,0,Jet,1,Engine,1
Materials,1,Jet,1,Engine,0
Materials,1,Wood,1,Aircraft,0
Materials,0,Wood,1,Aircraft,1
Materials,0,Jet,1,Cloth,0
Low,0,Cloth,0,Aircraft,0
Materials,0,Jet,0,Cloth,1
Wood,1,Engine,1,Aircraft,0
Materials,0,Wood,0,Aircraft,0
Materials,0,Jet,1,Cloth,1
Materials,1,Wood,0,Aircraft,0
Materials,0,Wood,1,Aircraft,0
Materials,0,Wood,0,Aircraft,1
Plastic,0,Aircraft,0,Metal,1
Plastic,1,Aircraft,0,Metal,0
Plastic,1,Aircraft,0,Metal,1
Plastic,0,Aircraft,0,Metal,0
Materials,0,Engine,1,Metal,1
Materials,0,Engine,1,Metal,0
Materials,0,Engine,0,Metal,1
Jet,1,Metal,1,Wing,0
Low,1,Cloth,1,Aircraft,0
Wood,0,Engine,0,Aircraft,0
Materials,0,Jet,0,Engine,1
Materials,0,Jet,1,Engine,0
Low,1,Cloth,0,Aircraft,0
Low,0,Cloth,1,Aircraft,0
Materials,0,Jet,0,Engine,0
Materials,0,Engine,0,Metal,0
Engine,0,High,1,Wing,0
Engine,1,High,0,Wing,0
Engine,0,High,0,Wing,0
Engine,1,High,1,Wing,0
Materials,0,Piston,0,Metal,0
Materials,0,Piston,0,Metal,1
Materials,0,Piston,1,Metal,0
Materials,0,High,1,Wing,1
Materials,1,High,1,Wing,0
Low,1,Materials,0,High,1
Low,0,Materials,0,High,1
Low,1,Materials,0,High,0
Plastic,0,Cloth,1,Aircraft,0
Plastic,1,Cloth,0,Aircraft,0
Materials,0,High,0,Wing,0
Plastic,0,Cloth,0,Aircraft,0
Plastic,1,Cloth,1,Aircraft,0
Materials,0,High,0,Wing,1
Materials,0,High,1,Wing,0
Materials,1,High,0,Wing,0
Piston,1,Jet,1,Metal,0
Materials,0,Cloth,1,Shoulder,0
Materials,0,Cloth,0,Shoulder,1
Wood,0,Cloth,0,Aircraft,0
Materials,0,Cloth,1,Shoulder,1
Wood,1,Cloth,1,Aircraft,0
Piston,1,Jet,1,Metal,1
Wood,0,Cloth,1,Aircraft,0
Wood,1,Cloth,0,Aircraft,0
Engine,1,Cloth,1,Wing,0
Low,1,Jet,1,Engine,0
Low,0,Jet,1,Engine,0
Low,0,Materials,0,High,0
Materials,0,Cloth,0,Wing,0
Materials,1,Cloth,1,Wing,0
Materials,0,Cloth,1,Wing,1
Materials,1,Cloth,0,Wing,0
Materials,0,Cloth,1,Wing,0
Materials,0,Cloth,0,Wing,1
Materials,0,Engine,1,Shoulder,1
Materials,0,Engine,1,Shoulder,0
Materials,0,Engine,0,Shoulder,1
Plastic,1,Cloth,1,Wing,0
Materials,0,Engine,0,Shoulder,0
Plastic,0,Cloth,1,Wing,0
Plastic,1,Cloth,0,Wing,0
Jet,1,Engine,0,Metal,0
Plastic,0,Cloth,0,Wing,0
Jet,1,Engine,0,Metal,1
Materials,0,Cloth,0,Shoulder,0
Low,0,Shoulder,0,Wing,0
Aircraft,0,High,1,Wing,1
Aircraft,1,High,1,Wing,0
Low,0,Shoulder,1,Wing,0
Low,1,Shoulder,0,Wing,0
Aircraft,0,High,0,Wing,1
Aircraft,0,High,1,Wing,0
Aircraft,1,High,0,Wing,0
Low,1,Shoulder,1,Wing,0
Plastic,1,Shoulder,1,Wing,0
Plastic,0,Shoulder,0,Wing,0
Materials,0,Jet,1,High,1
Low,0,Shoulder,0,High,0
Plastic,0,Shoulder,1,Wing,0
Plastic,1,Shoulder,0,Wing,0
Aircraft,0,High,0,Wing,0
Jet,0,Plastic,0,Wing,0
Jet,1,Cloth,1,Aircraft,0
Materials,0,Engine,0,High,0
Aircraft,0,Metal,1,High,1
Materials,0,Engine,1,High,0
Materials,0,Engine,0,High,1
Materials,0,Jet,1,High,0
Materials,0,Jet,0,High,1
Aircraft,0,Metal,0,High,1
Aircraft,0,Metal,1,High,0
Materials,0,Jet,0,High,0
Materials,0,Engine,1,High,1
Aircraft,0,Metal,0,High,0
Jet,1,Wood,1,Wing,0
Jet,0,Wood,1,Wing,0
Jet,1,Wood,0,Wing,0
Engine,0,Cloth,0,Wing,0
Jet,0,Cloth,0,Aircraft,0
Jet,1,Plastic,1,Wing,0
Jet,0,Wood,0,Wing,0
Engine,0,Cloth,1,Wing,0
Engine,1,Cloth,0,Wing,0
Jet,0,Plastic,1,Wing,0
Jet,1,Plastic,0,Wing,0
Materials,0,Jet,0,Plastic,1
Materials,0,Jet,1,Plastic,0
Jet,0,Cloth,1,Aircraft,0
Jet,1,Cloth,0,Aircraft,0
Materials,0,Jet,1,Plastic,1
Piston,0,High,1,Wing,0
Piston,1,High,0,Wing,0
Materials,0,Jet,0,Plastic,0
Piston,1,High,1,Wing,0
Materials,0,Piston,1,Metal,1
Low,1,Jet,0,Wing,0
Low,0,Jet,1,Wing,0
Engine,0,Aircraft,0,Metal,1
Engine,1,Aircraft,0,Metal,0
Low,0,Jet,0,Wing,0
Engine,0,Aircraft,0,Metal,0
Engine,1,Aircraft,0,Metal,1
Jet,0,Aircraft,0,Shoulder,0
Jet,0,Aircraft,0,Shoulder,1
Jet,1,Aircraft,0,Shoulder,0
Low,1,Materials,0,Engine,0
Low,0,Materials,0,Engine,1
Low,1,Materials,0,Engine,1
Low,1,Jet,1,Wing,0
Jet,1,Aircraft,0,Shoulder,1
Low,0,Materials,0,Engine,0
Materials,1,Aircraft,0,Shoulder,1
Materials,0,Aircraft,1,Shoulder,1
Low,1,Aircraft,0,Shoulder,1
Jet,0,Aircraft,0,Wing,0
Piston,0,Engine,0,Wing,0
Piston,1,Jet,1,Plastic,0
Jet,0,Aircraft,0,Wing,1
Jet,0,Aircraft,1,Wing,0
Jet,1,Aircraft,0,Wing,0
Materials,1,Aircraft,0,Shoulder,0
Materials,0,Aircraft,1,Shoulder,0
Materials,0,Aircraft,0,Shoulder,1
Jet,1,Aircraft,0,Wing,1
Jet,1,Aircraft,1,Wing,0
Wood,0,Aircraft,0,High,0
Wood,0,Shoulder,1,Wing,0
Wood,1,Shoulder,0,Wing,0
Wood,0,Shoulder,0,Wing,0
Wood,1,Shoulder,1,Wing,0
Piston,1,Jet,1,Shoulder,0
Piston,1,Plastic,1,Wing,0
Low,0,Aircraft,0,Shoulder,0
Piston,1,Engine,0,Wing,1
Piston,1,Engine,1,Wing,0
Low,0,Aircraft,0,Shoulder,1
Low,1,Aircraft,0,Shoulder,0
Piston,0,Engine,1,Wing,0
Piston,1,Engine,0,Wing,0
Piston,0,Plastic,1,Wing,0
Piston,1,Plastic,0,Wing,0
Jet,0,Engine,0,Aircraft,0
Piston,0,Plastic,0,Wing,0
Piston,0,High,0,Wing,0
Piston,1,Jet,1,Shoulder,1
Materials,0,Piston,0,Wing,1
Materials,0,Piston,1,Wing,0
Materials,1,Piston,0,Wing,0
Jet,1,Engine,0,Aircraft,1
Jet,1,Engine,1,Aircraft,0
Materials,0,Piston,0,Wing,0
Materials,0,Piston,1,Wing,1
Materials,1,Piston,1,Wing,0
Jet,0,Engine,1,Aircraft,0
Jet,1,Engine,0,Aircraft,0
Wood,1,Aircraft,0,High,1
Piston,1,Engine,0,High,0
Piston,1,Engine,0,High,1
Wood,0,Aircraft,0,High,1
Wood,1,Aircraft,0,High,0
Materials,0,Metal,0,Shoulder,0
Wood,0,Plastic,0,Wing,0
Wood,0,Plastic,1,Wing,0
Wood,1,Plastic,0,Wing,0
Materials,0,Metal,1,Shoulder,1
Wood,1,Plastic,1,Wing,0
Materials,0,Metal,1,Shoulder,0
Materials,0,Metal,0,Shoulder,1
Cloth,1,Aircraft,0,Shoulder,1
Cloth,0,Aircraft,0,Shoulder,0
Cloth,0,Aircraft,0,Shoulder,1
Cloth,1,Aircraft,0,Shoulder,0
Materials,0,Cloth,1,High,0
Materials,0,Cloth,0,High,1
Jet,1,Engine,0,Cloth,0
Jet,1,Engine,0,Cloth,1
Materials,0,Cloth,0,High,0
Piston,1,Jet,1,Cloth,0
Piston,1,Jet,1,Cloth,1
Materials,0,Plastic,1,Shoulder,0
Materials,0,Plastic,0,Shoulder,1
Materials,0,Plastic,0,Shoulder,0
Materials,0,Wood,1,Plastic,0
Materials,0,Wood,0,Plastic,1
Engine,0,Aircraft,0,High,1
Engine,1,Aircraft,0,High,0
Materials,0,Plastic,1,Shoulder,1
Materials,0,Wood,0,Plastic,0
Engine,0,Aircraft,0,High,0
Low,0,Materials,0,Metal,0
Low,0,Materials,0,Metal,1
Low,1,Materials,0,Metal,0
Engine,1,Aircraft,0,High,1
Materials,0,Wood,1,Plastic,1
Materials,0,Plastic,0,High,0
Materials,0,Plastic,1,High,1
Materials,0,Cloth,1,High,1
Low,1,Materials,0,Metal,1
Materials,0,Plastic,1,High,0
Materials,0,Plastic,0,High,1
Materials,0,Aircraft,0,Shoulder,0
Materials,0,Piston,0,Cloth,0
Materials,0,Piston,0,Cloth,1
Materials,0,Piston,1,Cloth,0
Materials,0,Piston,1,Cloth,1
Low,0,Engine,0,Aircraft,0
Low,1,Engine,0,Aircraft,0
Low,0,Engine,1,Aircraft,0
Materials,0,Shoulder,0,High,0
Materials,0,Shoulder,1,High,1
Materials,0,Shoulder,1,High,0
Materials,0,Shoulder,0,High,1
Piston,1,Aircraft,0,Metal,1
Piston,1,Aircraft,0,High,1
Plastic,1,Aircraft,0,Wing,1
Plastic,1,Aircraft,1,Wing,0
Piston,0,Aircraft,0,Metal,1
Piston,1,Aircraft,0,Metal,0
Piston,1,Plastic,1,Aircraft,0
Plastic,0,Aircraft,0,Wing,1
Plastic,0,Aircraft,1,Wing,0
Plastic,1,Aircraft,0,Wing,0
Piston,0,Plastic,0,Aircraft,0
Piston,0,Aircraft,0,High,1
Piston,1,Aircraft,0,High,0
Piston,0,Plastic,1,Aircraft,0
Piston,1,Plastic,0,Aircraft,0
Materials,0,Piston,0,Plastic,0
Piston,0,Aircraft,0,High,0
Piston,0,Aircraft,0,Metal,0
Low,1,Engine,1,Aircraft,0
Materials,0,Cloth,0,Aircraft,0
Materials,0,Piston,0,Plastic,1
Materials,0,Piston,1,Plastic,0
Materials,1,Cloth,0,Aircraft,0
Materials,0,Cloth,1,Aircraft,0
Materials,0,Cloth,0,Aircraft,1
Materials,0,Piston,1,Plastic,1
