Gift_certificate,0,product_type,0
Site_search,0,Time_dependent,1
Search_engine_registration,0,registration_enforcement,1
Site_search,0,Time_dependent,0
Gift_certificate,1,product_type,0
customer_service,1,Order_confirmation,0
Payment_types,0,Type,1
Product_database_management,0,Domain_name_setup,1
Product_database_management,1,Domain_name_setup,0
Payment_types,0,Type,0
availability,1,Shopping_cart,0
availability,0,Shopping_cart,0
Product_classification,1,Custom_shipping_method,0
customer_service,0,Order_confirmation,0
General_layout_management,0,Filtering_criteria,0
Fulfillment,0,discounts,0
General_layout_management,0,Filtering_criteria,1
Payment_types,0,Advertisement_sources,0
Fulfillment,0,discounts,1
Payment_types,0,Advertisement_sources,1
Sound,1,Content_management,0
Type,0,buy_paths,0
product_type,0,Custom_Demographic_field,1
product_type,0,Custom_Demographic_field,0
File_repository,1,buy_paths,0
Type,1,buy_paths,0
File_repository,0,buy_paths,0
shipping_2,0,Order_confirmation,0
Cart_content_page,0,availability,1
shipping_2,1,Order_confirmation,0
eShop,0,Custom_views,0
Search_engine_registration,0,categories_catalog,0
Cart_content_page,0,availability,0
Search_engine_registration,0,categories_catalog,1
Product_database_management,0,Domain_name_setup,0
eShop,0,Custom_views,1
Product_kitting,0,General_layout_management,0
E-mails,0,product_information,0
Product_kitting,1,General_layout_management,0
behaviour_tracked_previous_purchases,0,Payment_options,0
Report_types,1,buy_paths,0
Pop-up_ads,0,buy_paths,0
E-mails,1,product_information,0
Report_types,0,buy_paths,0
Pop-up_ads,1,buy_paths,0
behaviour_tracked_previous_purchases,1,Payment_options,0
eShop,0,2D_image,1
store_front,0,size,1
store_front,0,size,0
Pricing,1,Shopping_cart,0
catalog,0,Custom_taxation,1
Rule-based_taxation,1,Presentation_options,0
Pricing,0,Shopping_cart,0
Custom_filter,1,Checkout,0
Fulfillment,0,Question_and_feedback_forms,1
catalog,0,Custom_taxation,0
Fulfillment,0,Question_and_feedback_forms,0
Rule-based_taxation,0,Presentation_options,0
eShop,0,2D_image,0
Custom_filter,0,Checkout,0
catalog,0,File_repository,0
Award,0,Fixed_discount,1
Targeting_criteria,0,Sell_strategies,1
locally_visited_pages,0,General_layout_management,0
product_type,0,Percentage,1
product_type,0,Percentage,0
locally_visited_pages,1,General_layout_management,0
Non-repudiation_service,1,Order_management,0
catalog,0,File_repository,1
Manufacturer_name,1,Domain_name_setup,0
Manufacturer_name,0,Domain_name_setup,0
Non-repudiation_service,0,Order_management,0
product_type,0,Card_number,0
General_layout_management,0,Question_and_feedback_forms,0
General_layout_management,0,Checkout,0
Search_engine_registration,0,registration_enforcement,0
product_type,0,Card_number,1
Login_credentials,0,Shopping_cart,0
Product_database_management,0,Enable_profile_update_on_checkout,0
Login_credentials,1,Shopping_cart,0
Basic_search,0,Checkout,0
Multi-level,1,product_information,0
Date_and_time,0,Presentation_options,0
Payment_options,0,shipping_options,1
Multi-level,0,product_information,0
2D_image,1,product_type,0
Date_and_time,1,Presentation_options,0
General_layout_management,0,Checkout,1
General_layout_management,1,Checkout,0
Basic_search,1,Checkout,0
Payment_options,0,shipping_options,0
services,1,buy_paths,0
2D_image,0,product_type,0
Targeting_mechanisms,0,E-mails,1
Registration_information,1,Payment_options,0
services,0,buy_paths,0
business_management,0,Type,0
catalog,0,House_advertisements,1
business_management,0,Type,1
Product_database_management,0,Enable_profile_update_on_checkout,1
Order_confirmation,0,eletronic_goods_fulfillment,1
Registration_information,0,Payment_options,0
Advertisements,0,Context_sensitive_ads,1
catalog,0,House_advertisements,0
General_layout_management,0,Question_and_feedback_forms,1
Sorting_filters,1,buy_paths,0
Order_confirmation,0,eletronic_goods_fulfillment,0
Sorting_filters,0,buy_paths,0
Administration,0,Enable_profile_update_on_checkout,0
eShop,0,Partner_tracking,1
Cart_content_page,0,Thumbnail,0
Cart_content_page,0,Shipment_status_tracking,1
FedEX,1,Taxation_options,0
Custom_payment_type,0,Store_administration,0
Checkout_type,0,Past_customers_also_bought,0
Custom_payment_type,1,Store_administration,0
Cart_content_page,0,Shipment_status_tracking,0
Eletronic_cheque,0,Administration,0
product_type,0,Quantity_purchased,1
Cart_content_page,0,Thumbnail,1
FedEX,0,Taxation_options,0
Checkout_type,0,Past_customers_also_bought,1
Administration,0,Enable_profile_update_on_checkout,1
Inventory_management_policy,0,Rule-based_taxation,1
Eletronic_cheque,1,Administration,0
Complex_product_configuration,0,Content_management,0
Site_search,0,Language,0
Complex_product_configuration,1,Content_management,0
Inventory_management_policy,0,Fixed-rate_taxation,0
eShop,0,Partner_tracking,0
License_management,1,buy_paths,0
Payment_types,0,COD,0
Inventory_management_policy,0,Rule-based_taxation,0
Site_search,0,Substitute_products,1
Payment_types,0,Custom_Demographic_field,1
Payment_types,0,COD,1
Coupons,1,Order_confirmation,0
Site_search,0,Language,1
Payment_types,0,Custom_Demographic_field,0
Coupons,0,Order_confirmation,0
Payment_types,0,Different_perspectives,0
product_type,0,Quantity_purchased,0
Payment_types,0,Different_perspectives,1
Handling_multiple_discounts,1,Domain_name_setup,0
Handling_multiple_discounts,0,Domain_name_setup,0
Appointment_scheduling,1,Payment_options,0
Site_search,0,Substitute_products,0
Site_search,0,Gift_options,0
Shopping_cart_content,1,Targeting,0
Free_item,0,Content_management,0
product_type,1,Content_management,0
product_type,0,Content_management,1
inventory_tracking,0,Presentation_options,0
Appointment_scheduling,0,Payment_options,0
Shopping_cart_content,1,Order_confirmation,0
Free_item,1,Content_management,0
product_type,0,Content_management,0
Site_search,0,Internal_tracking,0
Site_search,0,Gift_options,1
inventory_tracking,1,Presentation_options,0
Checkout,0,Custom_shipping_method,1
UPS,0,product_information,0
USPS,1,Product_database_management,0
catalog,0,reporting_and_analysis,1
Checkout,0,Custom_shipping_method,0
Fulfillment,0,Content_type,0
UPS,1,product_information,0
catalog,0,reporting_and_analysis,0
Fulfillment,0,Content_type,1
Pricing,1,Custom_shipping_method,0
Pricing,0,Custom_shipping_method,1
License_management,0,buy_paths,0
Flat_rate,1,physical_goods_fulfillment,0
Site_search,0,associated_assets,0
USPS,0,Product_database_management,0
Order_confirmation,0,Enable_profile_update_on_checkout,0
Site_search,0,associated_assets,1
Content_management,0,email_wish_list,0
Order_confirmation,0,Enable_profile_update_on_checkout,1
Order_number,0,Presentation_options,0
Content_management,0,email_wish_list,1
Custom_Demographic_field,1,basic_information,0
Custom_Demographic_field,0,basic_information,0
Order_number,1,Presentation_options,0
Pop-up_ads,0,Presentation_options,0
Shipment_status_tracking,1,Payment_options,0
Checkout,0,customer_preferences,1
customer_service,1,Product_database_management,0
USPS,1,Order_confirmation,0
Shipment_status_tracking,0,Payment_options,0
Checkout,0,customer_preferences,0
product_type,0,Personal_information,1
Custom_shipping_gateway,1,Product_database_management,0
product_variants,0,Taxation_options,0
Pop-up_ads,1,Presentation_options,0
Banner_ads,1,Targeting,0
Searching,0,Order_confirmation,0
Payment_options,0,Categories,1
product_variants,1,Taxation_options,0
Order_total,1,basic_information,0
eletronic_goods,0,Content_management,0
Searching,1,Order_confirmation,0
quick_checkout_profile,1,basic_information,0
Search_engine_registration,0,Partner_tracking,1
Payment_options,0,Categories,0
Custom_shipping_gateway,0,catalog,0
quick_checkout_profile,0,basic_information,0
Search_engine_registration,0,Partner_tracking,0
Order_total,0,basic_information,0
customer_service,0,Product_database_management,0
USPS,0,Order_confirmation,0
eletronic_goods,1,Content_management,0
Shopping_cart_content,0,Order_confirmation,0
Payment_options,0,user_behaviour_tracking,0
Custom_shipping_gateway,1,catalog,0
Payment_options,0,user_behaviour_tracking,1
Site_search,0,Internal_tracking,1
Payment_types,0,House_advertisements,1
Payment_types,0,House_advertisements,0
Custom_payment_type,1,Product_database_management,0
eShop,0,Complex_product_configuration,0
Custom_shipping_gateway,0,Product_database_management,0
USPS,1,Shopping_cart,0
eShop,0,Complex_product_configuration,1
USPS,0,Shopping_cart,0
Site_search,0,eShop,0
Administration,0,registration,1
Quantity_purchased,1,shipping,0
Personalized_views,0,business_management,0
Registration_information,1,basic_information,0
business_management,0,user_behaviour_tracking_info,1
Shipping_gateways,1,General_layout_management,0
Shipping_gateways,0,General_layout_management,0
business_management,0,user_behaviour_tracking_info,0
Registration_information,0,basic_information,0
Personalized_views,1,business_management,0
previously_visited_pages,0,basic_information,0
permissions,1,Store_administration,0
General_layout_management,0,External_distributor_system,0
General_layout_management,0,External_distributor_system,1
Gift_options,1,Store_administration,0
previously_visited_pages,1,basic_information,0
Checkout,0,Sell_strategies,0
permissions,0,Store_administration,0
Checkout,0,Sell_strategies,1
Gift_options,0,Store_administration,0
Administration,0,registration,0
Site_search,1,eShop,0
Site_search,0,eShop,1
Order_status_review,0,Presentation_options,0
Personalized_views,1,buy_paths,0
Order_status_review,1,Presentation_options,0
Personalized_views,0,buy_paths,0
Targeting_criteria,0,Fixed_discount,1
Region,1,Presentation_options,0
locally_visited_pages,1,Administration,0
Region,0,Presentation_options,0
General_layout_management,0,Card_holder_name,0
product_type,0,Behaviour_tracked,1
locally_visited_pages,0,Administration,0
Canada_Post,1,basic_information,0
Dynamic_content,0,Payment_options,0
Canada_Post,0,basic_information,0
Dynamic_content,1,Payment_options,0
product_type,0,Behaviour_tracked,0
General_layout_management,0,Card_holder_name,1
Up-selling,1,General_layout_management,0
Rule-based_taxation,1,Order_confirmation,0
product_information,0,Resource_planning,1
Rule-based_taxation,0,Order_confirmation,0
Order_management,0,availability,0
Up-selling,0,General_layout_management,0
Order_date,1,Filtering_criteria,0
Order_management,0,availability,1
previously_visited_pages,1,user_behaviour_tracking,0
Fulfillment,0,Sell_strategies,1
Display_and_notification,0,previously_visited_pages,1
physical_goods_fulfillment,0,shipping,1
physical_goods_fulfillment,1,shipping,0
Fulfillment,0,Sell_strategies,0
Advertisement_management_interface,1,Advertisement_sources,0
Debit_card,1,Presentation_options,0
Debit_card,0,Presentation_options,0
product_information,0,Resource_planning,0
product_variants,1,Inventory_management_policy,0
Custom_payment_type,0,Product_database_management,0
Credit_card_information,1,Payment_types,0
catalog,0,Allow_backorders,0
Credit_card_information,0,Payment_types,0
UPS,0,buy_paths,0
Taxation_options,0,Payment_gateways,1
Checkout_type,0,eShop,0
Stock_replenishment,1,Product_database_management,0
UPS,1,buy_paths,0
Payment_options,0,procurement_system,0
Taxation_options,0,Payment_gateways,0
Payment_options,0,procurement_system,1
Checkout_type,1,eShop,0
Checkout_type,0,eShop,1
Gift_options,0,product_type,0
product_variants,0,Inventory_management_policy,0
Stock_replenishment,0,Product_database_management,0
Targeting_criteria,0,Order_management,0
Gift_options,1,product_type,0
Cart_content_page,0,Order_management,0
Targeting_criteria,1,Order_management,0
General_layout_management,0,Gallery,1
Cart_content_page,1,Order_management,0
Cart_content_page,0,Order_management,1
catalog,0,Allow_backorders,1
General_layout_management,0,Gallery,0
procurement,0,Domain_name_setup,0
Card_number,1,business_management,0
procurement,1,Domain_name_setup,0
Custom_Demographic_field,0,Product_database_management,0
Site_search,0,Paid_advertisements,0
Site_search,0,Paid_advertisements,1
register_to_buy,1,Presentation_options,0
LinkPoint,0,Taxation_options,0
Registration_information,0,shipping_address,1
Taxation_options,0,Credit_card,0
General_layout_management,0,Billing,0
Checkout,0,Quantity,1
Security_information,1,registration,0
Stock_replenishment,0,eShop,0
General_layout_management,0,Billing,1
Custom_Demographic_field,1,Product_database_management,0
register_to_buy,1,Administration,0
LinkPoint,1,Taxation_options,0
Taxation_options,0,Credit_card,1
Pricing,0,Weight,1
register_to_buy,0,Administration,0
Site_search,0,Credit_card,1
Checkout,0,Quantity,0
Site_search,0,Credit_card,0
Checkout_type,0,automatic,1
register_to_buy,0,Presentation_options,0
Fulfillment,0,shipping,0
Fulfillment,0,shipping,1
Checkout_type,0,automatic,0
Non-repudiation_service,0,Inventory_management_policy,0
Domain_name_setup,0,email_wish_list,0
Stock_replenishment,1,eShop,0
FedEX,1,Order_management,0
FedEX,0,Order_management,0
Order_management,0,Debit_card,1
Registration_information,0,Order_confirmation,0
Debit_card,1,product_information,0
Checkout_type,0,Rule-based_taxation,0
Public_access,0,buy_paths,0
catalog,0,Report_types,1
eShop,0,Discount_conditions,1
Order_management,0,Debit_card,0
Registration_information,1,Order_confirmation,0
Fulfillment,0,Education,0
eShop,0,Discount_conditions,0
Cart_content_page,0,Shopping_cart,0
Debit_card,0,product_information,0
Public_access,1,buy_paths,0
Level_of_detail,0,Presentation_options,0
Store_administration,0,procurement_system,0
Store_administration,0,Commission_tracking,1
Product_returns,1,buy_paths,0
Cart_content_page,1,Shopping_cart,0
Cart_content_page,0,Shopping_cart,1
Product_returns,0,buy_paths,0
Pricing,1,Product_database_management,0
General_layout_management,0,Quantity,0
Pricing,0,Product_database_management,0
General_layout_management,0,Quantity,1
warranty_information,0,Product_database_management,0
Store_administration,0,Commission_tracking,0
catalog,0,Report_types,0
warranty_information,1,Product_database_management,0
Fulfillment,0,Education,1
Image,1,Product_database_management,0
Mail,1,Payment_options,0
Order_confirmation,1,Shopping_cart,0
Order_confirmation,0,Shopping_cart,1
Mail,0,Payment_options,0
Image,0,Product_database_management,0
Order_confirmation,0,Shopping_cart,0
House_advertisements,1,Targeting,0
Level_of_detail,1,Presentation_options,0
custom_fields,0,buy_paths,0
custom_fields,1,buy_paths,0
Store_administration,0,procurement_system,1
Checkout_type,0,Rule-based_taxation,1
store_front,0,fulfillment_system,1
Checkout_type,0,Manufacturer_name,1
Checkout_type,0,Manufacturer_name,0
registration_enforcement,1,Administration,0
Pop-up_ads,0,Payment_options,0
Pop-up_ads,1,Payment_options,0
Custom_payment_type,1,business_management,0
Custom_payment_type,0,business_management,0
Percentage,0,Administration,0
Age,1,Login_credentials,0
E-mails,0,Order_management,0
Percentage,1,Administration,0
Resource_planning,1,Administration,0
product_type,0,Variation_source,1
Resource_planning,0,Administration,0
Checkout_type,0,Product_returns,1
business_management,0,Commission_tracking,0
product_type,0,Variation_source,0
business_management,0,Commission_tracking,1
Cart_content_page,0,Eletronic_page,0
Product_classification,0,Order_confirmation,0
Product_classification,1,Order_confirmation,0
Cart_content_page,0,Eletronic_page,1
Store_administration,0,Order_number,1
store_front,0,fulfillment_system,0
registration_enforcement,0,Administration,0
Stock_replenishment,0,Store_administration,0
Checkout_type,0,Product_returns,0
E-mails,1,Order_management,0
services,0,Checkout,0
store_front,0,Credit_card,0
product_information,0,Custom_views,0
Stock_replenishment,1,Store_administration,0
Order_date,0,Checkout_type,0
product_information,0,Custom_views,1
services,1,Checkout,0
Inventory_management_policy,0,Private_access,1
Store_administration,0,Order_number,0
store_front,0,Credit_card,1
Order_date,1,Checkout_type,0
Advertisements,0,Banner_ads,1
Checkout_type,0,Billing,0
discounts,1,Targeting,0
eShop,0,Custom_Demographic_field,0
Inventory_management_policy,0,Private_access,0
Site_search,0,Basic_search,1
eShop,0,Custom_Demographic_field,1
catalog,0,behaviour_tracked_previous_purchases,0
eShop,0,external_referring_pages,1
Weight,1,Custom_shipping_method,0
discounts,1,Domain_name_setup,0
Checkout_type,0,Billing,1
Non-repudiation_service,1,Inventory_management_policy,0
eShop,0,external_referring_pages,0
Inventory_management_policy,0,Administration,0
Custom_taxation,1,Shopping_cart,0
Fulfillment,0,Guest_checkout,0
eShop,0,Custom_filter,0
Custom_taxation,0,Shopping_cart,0
eShop,0,Custom_filter,1
Searching,0,Inventory_management_policy,0
Affiliate_registration,0,product_type,0
Affiliate_registration,1,product_type,0
Site_search,0,Basic_search,0
store_front,0,Custom_target_criteria,0
Searching,1,Inventory_management_policy,0
store_front,0,Custom_target_criteria,1
General_layout_management,0,Video,1
General_layout_management,0,Video,0
Inventory_management_policy,1,Administration,0
Inventory_management_policy,0,Administration,1
Fulfillment,0,Guest_checkout,1
catalog,0,Resolution,1
store_front,0,Domain_name_setup,0
customer_reviews,1,Checkout,0
Order_management,0,Quantity_purchased,0
catalog,0,Resolution,0
store_front,0,Domain_name_setup,1
store_front,1,Domain_name_setup,0
Payment_options,0,shipping_address,0
Multiple_classification,1,Shopping_cart,0
Fulfillment,0,basic_information,1
Fulfillment,1,basic_information,0
Index_page,0,Custom_filter,1
customer_reviews,0,Checkout,0
Order_management,0,Quantity_purchased,1
Multiple_classification,0,Shopping_cart,0
Static_content,1,product_type,0
Payment_options,0,shipping_address,1
Static_content,0,product_type,0
General_layout_management,0,Checkout_type,0
General_layout_management,0,Checkout_type,1
General_layout_management,1,Checkout_type,0
Site_search,0,Phone_order,1
Card_holder_name,1,Presentation_options,0
Price,0,Administration,0
Site_search,0,Phone_order,0
Price,1,Administration,0
homepage,1,Order_confirmation,0
Pricing,1,basic_information,0
homepage,0,Order_confirmation,0
Card_holder_name,0,Presentation_options,0
Payment_types,0,Private_access,0
Payment_types,0,Private_access,1
COD,1,Store_administration,0
Search_engine_registration,0,shipping,0
discounts,0,Domain_name_setup,0
Pricing,0,basic_information,0
Search_engine_registration,0,shipping,1
COD,0,Store_administration,0
Behaviour_tracked,0,buy_paths,0
Pricing,0,Order_total,1
Display_and_notification,0,Date_and_time,1
Behaviour_tracked,1,buy_paths,0
Advertisements,0,Advertisement_management_interface,1
catalog,0,Country,0
Custom_tax_gateway,1,Administration,0
Coupons,0,buy_paths,0
catalog,0,Country,1
automatic,1,Taxation_options,0
Coupons,1,buy_paths,0
automatic,0,Taxation_options,0
Custom_tax_gateway,0,Administration,0
Billing,1,Address,0
locally_visited_pages,0,Taxation_options,0
locally_visited_pages,1,Taxation_options,0
warranty_information,0,Cart_content_page,0
warranty_information,1,Cart_content_page,0
Question_and_feedback_tracking,0,product_type,0
General_layout_management,0,business_management,1
General_layout_management,1,business_management,0
product_type,0,Context_sensitive_ads,0
product_type,0,Context_sensitive_ads,1
Question_and_feedback_tracking,1,product_type,0
General_layout_management,0,business_management,0
product_type,0,Percentage_discount,1
Payment_types,0,user_behaviour_tracking,0
product_type,0,Percentage_discount,0
Handling_multiple_discounts,0,product_information,0
Payment_types,0,user_behaviour_tracking,1
Credit_card_information,0,Card_holder_name,1
Credit_card_information,1,Card_holder_name,0
USPS,1,product_type,0
Order_management,1,Payment_types,0
Order_management,0,Payment_types,1
Order_management,0,Payment_types,0
Handling_multiple_discounts,1,product_information,0
automatic,1,Content_management,0
product_information,0,eletronic_goods_fulfillment,0
automatic,0,Content_management,0
catalog,0,size,1
Authorize.Net,0,basic_information,0
Request_order_hardcopy,0,Presentation_options,0
product_information,0,eletronic_goods_fulfillment,1
USPS,0,product_type,0
Authorize.Net,1,basic_information,0
product_variants,0,Order_confirmation,0
Site_layout,1,Content_management,0
product_variants,1,Order_confirmation,0
Request_order_hardcopy,1,Presentation_options,0
Response_tracking,0,Order_confirmation,0
General_layout_management,0,Percentage,1
catalog,0,size,0
Region,0,Administration,0
Gift_certificate,1,product_information,0
Region,1,Administration,0
Gift_certificate,0,product_information,0
Site_layout,0,Content_management,0
Checkout_type,1,Administration,0
Checkout_type,0,Administration,1
Inventory_management_policy,0,Graduation_by,0
Card_number,0,business_management,0
Taxation_options,0,Checkout,0
Taxation_options,1,Checkout,0
Taxation_options,0,Checkout,1
Inventory_management_policy,0,Graduation_by,1
Checkout_type,0,Administration,0
Response_tracking,1,Order_confirmation,0
General_layout_management,0,Percentage,0
Display_and_notification,0,Discount_conditions,1
UPS,1,Order_confirmation,0
Report_types,1,Administration,0
Fixed_discount,0,product_information,0
Site_layout,0,Payment_options,0
Report_types,0,Administration,0
Order_management,0,Time_scope,0
Question_and_feedback_tracking,1,Payment_types,0
UPS,0,Order_confirmation,0
Question_and_feedback_tracking,0,Payment_types,0
Multiple_billing_addresses,1,Billing_address,0
Cart_content_page,0,Complex_product_configuration,0
Credit_card,0,buy_paths,0
Custom_payment_gateway,1,product_type,0
Credit_card,1,buy_paths,0
Cart_content_page,0,Complex_product_configuration,1
catalog,0,registration_enforcement,0
Custom_payment_gateway,0,product_type,0
eShop,0,Shopping_cart,0
catalog,0,registration_enforcement,1
Fixed_discount,1,product_information,0
eShop,1,Shopping_cart,0
eShop,0,Shopping_cart,1
Site_layout,1,Payment_options,0
Cart_save_after_session,0,Order_management,0
store_front,0,Payment_types,1
store_front,1,Payment_types,0
business_management,0,Shopping_cart,0
Cart_save_after_session,1,Order_management,0
Custom_payment_gateway,1,Inventory_management_policy,0
Weight,0,Domain_name_setup,0
Weight,1,Domain_name_setup,0
Credit_card_information,1,Registration_information,0
automatic,1,Administration,0
Media_files,1,buy_paths,0
automatic,0,Administration,0
Payment_options,0,Different_perspectives,0
Searching,0,eShop,0
categories,0,buy_paths,0
